IPR,Tsp,TWRRF25,TWRRF50,Tsw25,Tsw50,Tsw75,Tdw25,Tdw50,Tdw75,AUCpi,IPA,Av-Au ratio,Ab-Aa ratio,Ac-Aa ratio,Ad-Aa ratio,Ap2-Ap1 ratio,AGI,Kurtosis,Skewness,L-H ratio,ShannonEntropy,Tpp,PRV,FullKurt,FullSkew,sdPRV,IQR_PRV
1.9562522726284843,0.34078674998108766,4.261263055458902,1.344550888156969,0.752800581772805,0.2275419288906632,0.18797812835179648,1.3027259537106972,0.7258726541687148,1.3359400441520808,0.87318689985297,0.2751027937358622,0.9223708658897204,1.5429834960577267,0.8688875360485095,0.816522905289936,0.36517260156193143,1.0524627483231543,4.866111002085251,0.3201572034979731,0.9920315642229436,3.6938068931959673,0.7492368531573586,0.6069550670819646,2.4011311699545086,0.5106522324023367,5.643979782060726,0.9817277765053446
1.9937601507295635,0.37967745135206943,6.093284550174359,1.098615478207091,0.25622617441384066,0.28945212563314454,0.3212636108792659,1.4605406890515633,0.40507689434678446,1.599719810959997,1.1512784916824772,0.3508216169923179,1.1287701410700282,1.442113000294508,0.35132870816510786,0.9468499462275062,0.9479626530865761,1.1857688696516162,4.7823830397600515,0.4187258872694971,0.8685530152765277,3.4184559328997706,0.9037547500806031,0.7032649508761444,2.084417199582381,0.6803852711516241,5.206247064480298,0.8003881673594967
2.437012191315327,0.3870366069992971,5.733420324398064,1.076001202628331,0.40817083411406013,0.11084350847653918,0.15128345938730176,1.158942042175212,0.292029447444008,0.9892434842239937,0.7584021807959207,0.2424819446716475,0.7067486686095997,1.6886903613282533,0.6197598502913261,0.7988081189612576,0.2916463147235755,1.1997900920987328,4.971973939935411,0.6933818189826434,1.0199519802989139,3.6535853447206934,0.509514325802967,0.7565071177978794,2.2045608770266805,0.587138160111029,4.042744787690142,0.512619858637697
1.4938929106728527,0.43558728780696643,6.036154899342141,1.756097417675097,0.31467317412649226,0.19627758954908817,0.27758775278620845,1.358656833617591,0.3157518814187198,0.9710004682487672,0.9102449622871802,0.3865982758484664,1.284664706960718,2.0413766741068606,0.2245468000016352,0.898745016498501,0.46710282554770677,1.3734423960679922,5.141739040051281,0.520846688822738,0.9524178307309172,3.776072704879514,0.36846650821984034,0.6211783148720278,2.5978931556820593,0.6053401231679838,4.8402399132282765,0.30403243617131054
2.5393762158313127,0.3699069291044675,5.898778577932954,1.1437658456681026,0.16375095573770504,0.08406012524305323,0.21818594338818778,0.8312185465088932,0.4354443017028402,1.3426868667125709,0.9783600224757396,0.28385346396571215,1.2619062758045405,2.246880220486375,0.5366119867150492,0.7868072824215006,0.43922143458515056,1.405084032888897,4.761593974066702,0.5932746091208262,0.709712935348708,3.5457151548788572,0.6609360081558269,0.5858300674413083,2.705625574899797,0.6911422923697176,4.41008545038828,0.5847924000553341
2.2066140833760834,0.4873863010742152,4.697770707657582,1.2098792633386686,0.2796490977061406,0.1664232813705539,0.19218859086230242,1.1201589515375443,0.3386506298771687,1.1314136804626425,0.958919775488933,0.46084510076000784,1.1525096384776956,1.5259898269739607,0.3028915544893535,1.2710465235394461,0.548087885146581,1.341327608625956,4.816885615452252,0.3694735026122405,0.9306559246063586,3.6479756223155375,0.5460564966696968,0.5799358771556142,2.3706661813543835,0.3479234514199931,6.184346805857921,1.0368730555280061
1.2291238298415668,0.36607810740439445,5.444889984238725,1.3692595738533957,0.2729169588577169,0.29816796061192113,0.06987681716857277,1.2585550560782954,0.4604543615245998,1.420276852907405,0.6028191375880466,0.35523485140455646,0.9090498076396581,1.2979686441548761,0.31178268647175034,0.8711608978965821,0.24819175890068207,1.304539824975705,4.381639695169538,0.37529496402948204,1.0305974628204666,3.6980094163543558,0.5990032824653638,0.5733172842928905,1.9577148236944806,0.7429710136243124,5.250662413464969,0.4836952402255532
1.0549186057938782,0.6566677998215313,5.292521341157696,1.1384975106027824,0.4292371797106712,0.14933756004058749,0.12717597527114152,1.4129198792810616,0.4111085328051097,1.2788082009741664,1.1189509868068916,0.3642729390189943,1.4080516828795366,1.676421210004842,0.6700530190290904,1.0718872421223893,0.4290113908176132,1.3817002978877435,5.183148824038808,0.39619399694048496,0.6943666864093709,3.9874587153072336,0.6730086090667902,0.6929803279963682,2.443322740200993,0.18233546990322666,5.141604048722323,0.7311098212755142
1.6247345995274756,0.4124848616958048,5.5866665028806395,0.777730600250681,0.24452628687414624,0.16724688043919422,0.10291627430801599,1.2453323421926523,0.48570189509544076,1.536306949556136,0.9633598256447198,0.34538011916427047,1.0088680038579707,1.2931162733160926,0.4409449122656614,1.0064277398389714,0.5427205301836616,1.374307406423357,3.983661054663336,0.3598346594514488,1.0751668230526366,3.290694161613185,0.5046376481656144,0.7261391615921715,2.6797013451279414,0.6858096274010625,4.165223246828266,0.6042578702565886
2.4480302698206544,0.3346440469101445,5.811120838009847,1.265722304598613,0.28466850703489327,0.11950932303383212,0.0962232112796882,1.252707225958766,0.33054657468908355,1.214489055963707,0.6624022496396125,0.26095565861965375,1.098547206211377,1.1815883741469995,0.5605232144253834,1.3441933532947248,0.4799565774458304,1.2346100506206363,4.507862771412205,0.34495839293095754,0.827170531104181,3.674955506031829,0.36787914841708363,0.5706127705839482,2.4491856936979555,0.40139948992928665,4.327556617278957,0.491195705235503
1.9883289763384524,0.42582048739504585,6.0617446237837385,1.0810650808722542,0.14073107255247536,0.08794860615440539,0.1181674109884855,1.3828295496353389,0.4873840379577446,1.1852201901525476,0.7725305164810511,0.2951476133706212,0.860705607995592,1.6964217110331854,0.4133606968398711,1.1576201845992466,0.37502463064151353,1.1840880374555942,4.757728609655024,0.3174184082207286,0.9595011397767722,3.562249989309346,0.6651316309820708,0.6363841390767166,2.395759682187151,0.24846662821977278,4.128811913777861,0.46507049590008626
2.242841592188037,0.4139910304454699,5.297441273838617,1.0640672264869795,0.5192748515737469,0.16382477937764162,0.24178598887133093,1.2416385100731075,0.3410384016355965,1.1154130353697969,0.9405814124467604,0.21606178962941897,0.6010551247200543,1.7956793176983141,0.535097454293377,1.0188094843737863,0.49244450385891125,1.2725101387145674,4.899638125838747,0.3825572832422417,0.9516465084184261,3.4242341626590953,0.7187329728638573,0.6640668589335021,1.9699161253760757,0.26964590223197127,4.969705590604789,0.35778803041678325
2.0804158629579397,0.33367530530789347,4.698382437539698,1.135787498385024,0.664002772047646,0.14627648093650933,0.1096236149123718,0.9842934286267984,0.3368499633072352,1.430192701530551,0.6298200161851538,0.4011981531368878,0.8309322564236202,1.5799469874764316,0.487370093386322,0.9058307323423663,0.37171493178110615,1.25415600170876,4.75685573176367,0.2503864918600456,0.8942740278141654,4.611470101829555,0.7440473811038167,0.3874655022261174,2.2761117919819873,0.317608461950606,4.926194421164399,0.8781578491114643
1.0985570432479277,0.5546523606187865,5.555051310136579,1.018519834318637,0.33471238196618897,0.16978209502356678,0.09285032525737097,1.071357502742819,0.537321420762386,1.1433917950648256,1.0113097453078856,0.3487638063430519,1.5091917827360886,1.5362093760744484,0.6830954031845222,0.9526452856473137,0.3424011137542486,1.1437814250107203,5.362227500903989,0.335182103793248,0.9761238773782546,4.364310873205276,0.6215448430286197,0.5913323062144094,2.0205084938262265,0.22605676908101982,5.592349103318148,0.7619642996056707
2.1731214043498075,0.3628224748367988,5.749023795723408,0.8104369552104188,0.33771920112466386,0.12043779368077369,0.10471383508952757,1.2178937254239912,0.7263037340801696,1.0755798062394146,0.8109399460390243,0.28025939275720096,1.1162880602855272,1.7431428121482633,0.2729592400151168,1.196462866974725,0.3424208440138069,1.1275947927509298,5.178785732591173,0.43323757324319245,0.8093587312915648,3.7055552555183873,0.591155265986739,0.6101917319397396,2.392895552071464,0.49630072019254917,5.001191095920088,0.6026657657954849
1.4211920754528238,0.3837135322884582,5.764094966452051,1.2710860916630158,0.29593149622930914,0.2741121754089086,0.46398807717528434,0.7716554098863287,0.3609387192824118,1.6099760550271904,1.1356082604641224,0.3870250439316238,1.0476856347324648,1.6786300912798655,0.2500136419180801,0.9010844429802045,0.4795681003991382,1.3336191582223178,4.918794748495677,0.40859955764239614,1.0842945587956865,4.044536321968955,0.956173515740979,0.6667250469973022,2.10634524347306,0.5091345384636472,5.550725666255793,0.6593015788945791
2.6912408332703692,0.24119813076582514,5.344914703258265,0.8363878060374005,0.37431455618854287,0.10438167097216769,0.13054287894080588,0.923265339377786,0.43752363825662655,1.0563970140405845,1.0748175366752595,0.35136900473516997,0.8820972188967822,1.8279563756176012,0.3610490399946703,1.2331368156597362,0.6565351382965258,1.4367946647858314,5.299282690889141,0.3601290115994933,0.9078826777487092,3.6180595879547495,0.5357960950088002,0.6558485794340083,1.9669560969456121,0.2678658501378288,4.832507528120536,0.6712826248358935
1.3930491564029066,0.2928637138690969,5.264170580841838,1.6614569152071657,0.309855433221677,0.09066558343751925,0.10744241039325765,1.1063481658611316,0.4615367695103269,1.123824384302714,1.1965512603679076,0.2596350109493645,0.8762390269216694,1.8206136223989131,0.5337912684094501,1.4145972159848808,0.6349630764834637,1.0943832890208902,5.107369986688963,0.3466884192888636,0.9618015364369353,3.195215102428988,0.8094130385313345,0.647936480465287,1.9308067966605615,0.7046885006579106,4.486845463975997,0.31253916643265345
1.7933942596441836,0.3418326826967949,5.751369638641456,0.9729421631901455,0.2108203373268143,0.17859028105662433,0.09014052850137186,1.0553082033818482,0.8241290143080916,1.3261915237854658,0.8189897954168481,0.31201222634547493,1.2773851117278168,1.9761410502546182,0.2242145837746356,1.1841770140316816,0.6777909170973228,1.2309467601429602,5.217850236679549,0.3883890571500152,0.6759156680356474,3.8754092959657442,0.3417060890571959,0.5358622605158173,2.183102402417758,0.7210503213879507,5.562601237958725,0.9529684768504804
